distance_m,rssi
114.872591,-79.673449
119.324516,-80.166421
119.843276,-80.232477
130.094714,-81.261580
6.032231,-41.228177
11.579417,-49.777031
15.268991,-53.376754
19.558455,-56.591082
19.916226,-56.856972
23.889082,-59.188117
25.917563,-60.250158
27.882529,-61.239687
33.575876,-63.618811
50.411173,-68.951480
80.665396,-75.076834
85.819237,-75.883589
93.479225,-76.992868
98.745602,-77.711594
13.789657,-52.065976
15.129253,-53.266476
23.904199,-59.232642
28.215558,-61.388951
31.490363,-62.811778
34.426612,-63.983328
35.537852,-64.369346
36.663897,-64.785115
37.032074,-64.932775
42.292038,-66.664566
66.961656,-72.651238
71.723655,-73.546568
83.476565,-75.514077
84.540404,-75.688679
130.548570,-81.329793
23.816038,-59.140286
26.243291,-60.414665
28.882002,-61.651338
29.634991,-61.987712
30.981611,-62.587241
35.545227,-64.369346
37.965456,-65.215288
45.648480,-67.616196
54.092361,-69.827364
61.754370,-71.589727
90.464910,-76.567771
94.513970,-77.141065
96.346850,-77.387886
109.258194,-79.026815
30.049235,-62.210772
35.224718,-64.280645
37.181068,-64.986916
48.224922,-68.373558
50.256764,-68.892246
50.461928,-68.966835
50.798366,-69.052949
60.847931,-71.404870
61.803561,-71.601825
65.172482,-72.297726
67.350633,-72.723505
70.551517,-73.332883
70.642316,-73.341730
78.514553,-74.726139
111.182896,-79.226599
88.135071,-76.190114
92.722502,-76.853551
98.104597,-77.589423
111.032225,-79.210569
130.898376,-81.343732
130.949784,-81.371389
6.269038,-41.762361
18.553520,-55.920926
29.533016,-61.988778
36.091320,-64.557135
67.270234,-72.712626
80.188749,-75.001415
80.763877,-75.094368
90.321755,-76.548781
90.849618,-76.627494
94.737309,-77.172639
96.247558,-77.377444
98.116608,-77.589176
98.567824,-77.685945
100.649610,-77.962193
108.604748,-78.953242
13.047196,-51.342840
18.395718,-55.814579
43.508067,-66.993724
6.035386,-41.248974
12.228915,-50.494203
14.181874,-52.413117
20.052512,-56.921009
20.678633,-57.347495
22.893547,-58.632543
88.111084,-76.184832
26.279369,-60.434684
28.629203,-61.584808
33.786994,-63.703457
6.036319,-41.265715
10.108273,-48.025623
13.381103,-51.665699
15.685680,-53.731673
20.979406,-57.531546
21.009102,-57.523405
28.117532,-61.312203
28.347282,-61.413903
28.686664,-61.608573
51.805571,-69.306544
80.825299,-75.102440
85.004286,-75.759396
96.412225,-77.392811
97.937335,-77.604722
22.809630,-58.576010
25.112027,-59.840122
27.577164,-61.046982
28.362720,-61.413903
30.018036,-62.176097
34.241545,-63.881164
36.669744,-64.761450
44.339602,-67.235950
52.713656,-69.489941
62.333291,-71.711425
90.256165,-76.537581
94.912174,-77.195390
95.605464,-77.287028
108.535396,-78.940232
29.051748,-61.770992
33.661711,-63.688764
38.693287,-65.505902
46.720096,-67.960241
50.529510,-68.962601
50.829385,-69.061302
51.907068,-69.333984
61.958896,-71.640408
62.377663,-71.723564
66.261279,-72.513282
68.403001,-72.925140
71.617609,-73.520008
71.667011,-73.537221
79.614615,-74.907374
110.854839,-79.187393
6.138712,-41.506377
13.070099,-51.358523
33.496301,-63.628470
40.943545,-66.199313
71.595239,-73.524759
84.184447,-75.634827
84.886837,-75.743274
92.580240,-76.831924
94.998807,-77.209509
95.440757,-77.266454
98.457802,-77.675087
99.566200,-77.820067
101.431126,-78.060379
105.075066,-78.522730
113.014636,-79.471742
6.078034,-41.357625
18.025138,-55.546898
28.575821,-61.557336
37.558487,-65.077226
67.812130,-72.816170
79.569951,-74.899683
80.905038,-75.116299
90.144636,-76.522905
90.990847,-76.647004
94.877327,-77.191163
96.383812,-77.395159
98.095324,-77.586492
98.680443,-77.700134
100.790987,-77.979842
108.731431,-78.967839
6.157576,-41.509676
12.907764,-51.196332
13.136435,-51.414621
20.584226,-57.261550
21.448538,-57.822298
21.920964,-58.069227
26.681613,-60.632412
29.384848,-61.923194
34.042811,-63.801589
51.089686,-69.125751
79.390968,-74.869373
83.301758,-75.495640
93.240184,-76.958293
96.392802,-77.397430
12.980300,-51.277147
13.020116,-51.311526
23.094820,-58.783403
27.449634,-61.028455
30.800034,-62.520169
32.918628,-63.375610
33.628389,-63.677898
35.982152,-64.537601
40.007345,-65.940543
41.460375,-66.405900
68.031177,-72.858027
71.484801,-73.503301
84.519803,-75.685642
85.682785,-75.853788
132.222117,-81.496016
7.748077,-44.509742
8.377280,-45.525994
16.777447,-54.576629
21.005141,-57.519868
23.548950,-58.996692
26.722872,-60.652804
27.010570,-60.793109
30.798220,-62.520169
42.999717,-66.838391
69.325489,-73.099303
96.448293,-77.403566
99.100763,-77.757940
111.767447,-79.325532
116.475284,-79.852896
21.836632,-58.013234
23.971510,-59.239652
26.240006,-60.403213
27.061927,-60.805700
29.060132,-61.757883
32.931773,-63.375610
35.342487,-64.284044
42.999209,-66.838391
51.308039,-69.139794
62.911315,-71.832732
90.093847,-76.514519
94.841764,-77.182836
95.398021,-77.261194
107.785689,-78.850246
8.353670,-45.498537
16.100032,-54.042776
25.043560,-59.797612
28.035396,-61.275742
31.615462,-62.835067
34.269538,-63.891372
34.147709,-63.843918
35.881193,-64.502849
50.880418,-69.031953
72.755323,-73.725267
98.780013,-77.712871
100.741077,-77.970232
113.170042,-79.486758
121.259295,-80.374965
87.993417,-76.169671
92.369801,-76.804780
98.058431,-77.583763
110.408925,-79.137214
132.624347,-81.537546
133.642346,-81.614214
39.475209,-65.722924
44.084379,-67.160972
46.238359,-67.784183
51.260568,-69.145250
86.675846,-76.002642
93.139650,-76.943847
95.901744,-77.330216
97.702148,-77.565350
106.754306,-78.721315
113.309469,-79.495701
113.717937,-79.547191
117.181011,-79.931258
121.190070,-80.376940
121.756667,-80.428008
134.206727,-81.667704
13.238383,-51.537975
17.246126,-54.978547
46.223672,-67.784183
6.379323,-41.969657
12.112699,-50.356548
13.617679,-51.891693
21.005556,-57.516089
21.147802,-57.612683
22.242007,-58.293909
27.113851,-60.841338
30.165394,-62.263547
34.329812,-63.910633
87.999025,-76.167486
20.933553,-57.461800
22.844296,-58.611923
24.892752,-59.714343
25.755002,-60.158661
28.127709,-61.333643
31.635429,-62.851253
34.005775,-63.780242
41.649334,-66.421565
49.897290,-68.775467
63.497593,-71.953788
89.984144,-76.498650
93.937929,-77.057990
95.968828,-77.338453
107.020072,-78.757348
27.267470,-60.943240
30.476979,-62.391330
41.548126,-66.434594
43.723324,-67.095090
51.351444,-69.169634
51.390489,-69.205309
54.022599,-69.855350
63.537978,-71.965896
64.078630,-72.079448
68.339169,-72.916336
70.413561,-73.303401
73.489430,-73.857112
73.796078,-73.919306
81.717026,-75.247569
110.263523,-79.117333
5.680384,-40.482384
13.305166,-51.592222
30.297393,-62.320137
44.596821,-67.313090
71.145946,-73.442576
81.455927,-75.205383
83.685694,-75.557467
92.439887,-76.813032
93.732444,-77.031470
93.798900,-77.043776
97.213658,-77.509316
98.289136,-77.651804
100.098965,-77.888083
103.909126,-78.377213
111.820365,-79.333201
5.594748,-40.248776
16.805786,-54.629021
26.850928,-60.747927
40.489047,-66.057561
68.920396,-73.027970
78.356268,-74.700026
81.281472,-75.177285
89.927181,-76.492714
91.367458,-76.701277
95.250737,-77.242704
96.748884,-77.444713
98.049775,-77.579969
99.001147,-77.742666
101.167993,-78.028951
109.083056,-79.010337
6.695544,-42.604705
11.123179,-49.237902
14.350757,-52.578221
20.159842,-56.985762
21.737475,-57.973069
23.051184,-58.761650
27.571981,-61.060937
30.962850,-62.605127
34.644647,-64.030322
51.571061,-69.247630
78.190201,-74.670586
80.424203,-75.037282
93.051905,-76.930922
93.852736,-77.049252
11.003874,-49.122772
12.257521,-50.536910
22.372045,-58.372526
26.764962,-60.701885
30.184386,-62.258847
30.321588,-62.307947
32.917609,-63.401721
35.376474,-64.317612
40.721328,-66.173333
42.778754,-66.811493
69.158666,-73.071094
70.879902,-73.391507
84.293583,-75.649830
87.876448,-76.181405
133.914910,-81.662154
87.971104,-76.166149
92.585113,-76.835404
98.005785,-77.576549
109.884325,-79.074719
134.324479,-81.703832
136.398636,-81.879846
13.608848,-51.896082
15.871314,-53.893398
41.007211,-66.263381
48.981212,-68.536856
84.107178,-75.622810
87.991545,-76.167798
92.491317,-76.860540
96.078124,-77.356466
105.486145,-78.571414
106.192611,-78.660501
109.472366,-79.056592
110.356472,-79.160758
111.876979,-79.337948
116.342378,-79.849593
124.233589,-80.704610
7.093953,-43.377822
10.161381,-48.061499
15.109211,-53.253205
19.413650,-56.492985
22.351697,-58.340771
23.884107,-59.224189
28.052083,-61.290241
31.785168,-62.946710
34.981584,-64.160135
51.737664,-69.289568
77.610337,-74.573535
78.890958,-74.786477
92.503126,-76.860540
92.981500,-76.919887
19.352269,-56.446439
20.618328,-57.277950
22.126024,-58.179626
23.081593,-58.733078
26.336476,-60.477851
29.052341,-61.745446
31.263041,-62.684898
38.878814,-65.524970
47.016180,-68.000810
64.679289,-72.196729
89.907815,-76.489198
91.977771,-76.784709
97.366743,-77.526651
105.410930,-78.561302
25.733753,-60.190522
27.166650,-60.893695
40.716097,-66.167398
44.208942,-67.242372
51.754723,-69.296456
52.488739,-69.452915
56.029631,-70.329818
64.732202,-72.208939
66.089285,-72.481298
70.312214,-73.286633
72.326559,-73.652276
75.282035,-74.170966
75.815184,-74.270376
83.714246,-75.561618
109.759955,-79.058042
5.411429,-39.845111
13.673016,-51.949291
26.992431,-60.814479
48.084075,-68.295019
70.389753,-73.303062
78.410376,-74.708661
82.266121,-75.334315
91.771725,-76.756403
92.379917,-76.844950
92.708117,-76.851532
95.769192,-77.314042
96.830207,-77.456707
98.610115,-77.692560
102.512747,-78.200740
110.400821,-79.166559
5.454109,-39.916683
15.350644,-53.448226
25.380676,-60.014179
43.427436,-66.969194
70.081434,-73.245601
77.198491,-74.506028
81.798444,-75.259861
89.919790,-76.492035
91.884767,-76.774808
95.762705,-77.312559
97.250296,-77.512118
97.984016,-77.572044
99.460268,-77.803071
101.686561,-78.095515
109.580798,-79.069607
9.246711,-46.819385
10.118671,-48.025623
11.626577,-49.832630
15.749315,-53.786237
16.755595,-54.560175
18.846843,-56.132192
21.135072,-57.584395
21.842547,-58.053809
24.857196,-59.697881
66.677455,-72.595490
91.921272,-76.778942
92.014235,-76.792204
105.764301,-78.606793
108.610278,-78.944453
7.729633,-44.473052
9.246627,-46.819379
15.691024,-53.731551
15.911671,-53.882388
16.319089,-54.225949
20.976172,-57.510407
22.943468,-58.678404
26.233981,-60.436665
30.138266,-62.209775
70.983624,-73.409432
95.320330,-77.251721
95.828314,-77.320465
108.990432,-78.997993
115.458003,-79.739053
43.875009,-67.100709
49.325484,-68.626155
50.374488,-68.900508
53.028589,-69.584188
89.933508,-76.482712
92.908864,-76.910399
98.109353,-77.625640
99.871461,-77.850746
108.740303,-78.960860
115.527280,-79.747620
115.350253,-79.732437
119.611897,-80.198134
122.692875,-80.537135
124.312700,-80.698109
9.143338,-46.705828
11.628994,-49.849832
21.743518,-58.000475
26.171723,-60.408844
27.766812,-61.163416
29.654101,-62.026721
32.299680,-63.154289
34.856650,-64.123669
40.079869,-65.966029
45.351093,-67.572897
70.040122,-73.236473
70.327051,-73.289682
83.848208,-75.581035
90.044990,-76.498326
135.632723,-81.829045
88.080803,-76.183086
92.961685,-76.889535
97.938152,-77.568086
109.442210,-79.022514
136.047986,-81.870847
13.986843,-52.251007
14.287561,-52.522401
37.994933,-65.268773
51.761409,-69.256398
83.577301,-75.540135
88.134106,-76.189196
89.636546,-76.451793
94.954592,-77.202920
103.815620,-78.363701
105.069077,-78.521657
108.352716,-78.922358
109.244727,-79.028507
110.760744,-79.206940
115.220172,-79.723090
123.092922,-80.584224
8.161752,-45.198219
8.395248,-45.565732
16.728933,-54.573989
18.252606,-55.697540
23.696248,-59.098648
25.628129,-60.138711
29.129259,-61.779019
33.510882,-63.632760
35.776149,-64.451135
51.917253,-69.336426
75.667038,-74.243829
76.468029,-74.381485
89.640117,-76.451793
92.858089,-76.902578
18.218509,-55.666709
18.478245,-55.853644
19.277377,-56.383114
20.358357,-57.097636
24.681872,-59.635719
26.526471,-60.562414
28.441337,-61.452101
36.026387,-64.531838
44.066140,-67.156211
65.907631,-72.442941
90.041880,-76.509179
89.943332,-76.493799
99.122091,-77.758240
103.735191,-78.353013
23.889347,-59.219013
24.431294,-59.515282
37.697893,-65.164659
46.689526,-67.952965
51.925340,-69.338605
53.904813,-69.797376
57.935769,-70.765091
65.967029,-72.455397
67.998577,-72.851838
72.187498,-73.629205
74.147958,-73.976120
76.998426,-74.464701
77.732185,-74.595216
85.613298,-75.853420
109.340523,-79.008715
5.903402,-40.969957
14.050145,-52.303786
23.719879,-59.129891
51.644986,-69.225207
69.435766,-73.125365
75.163003,-74.157581
80.730624,-75.088912
89.730496,-76.463771
90.844902,-76.626708
93.146331,-76.914580
94.205129,-77.099627
95.250127,-77.242501
97.003324,-77.478694
101.003109,-78.007459
108.871581,-78.984840
6.108111,-41.404946
13.702968,-51.963492
24.133427,-59.359562
46.369168,-67.822610
71.287604,-73.468549
76.073233,-74.315303
82.440923,-75.362327
90.115311,-76.521249
92.527634,-76.866119
96.399259,-77.399344
97.911954,-77.562843
97.875129,-77.596036
100.045462,-77.880007
102.330797,-78.178223
110.207955,-79.144355
7.543708,-44.181426
11.079191,-49.217589
21.193743,-57.666079
25.288061,-59.944447
25.650866,-60.147683
29.188279,-61.821788
31.761330,-62.934069
34.400423,-63.953671
39.521510,-65.782367
47.755913,-68.246232
69.011858,-73.043991
71.547511,-73.513966
83.208374,-75.481432
92.207258,-76.805975
137.374309,-81.996649
8.072730,-45.060814
15.788875,-53.792526
24.733985,-59.638255
27.758890,-61.149353
31.312568,-62.711388
33.964921,-63.776337
34.336060,-63.930097
36.388308,-64.678439
42.096791,-66.565007
77.991881,-74.632640
96.078891,-77.353415
100.287647,-77.910943
109.912760,-79.106616
126.449985,-80.919299
88.347029,-76.223773
93.531863,-76.970856
97.857426,-77.558181
109.080785,-78.979777
48.299024,-68.349902
54.627741,-69.954970
54.594027,-69.946404
55.396835,-70.147885
92.804798,-76.892746
93.175541,-76.941664
101.116230,-78.015926
102.208755,-78.149804
110.888687,-79.213680
117.147290,-79.932056
117.890583,-80.009424
122.176979,-80.472577
124.362188,-80.711577
127.003536,-80.975196
12.521150,-50.801250
14.301732,-52.539733
34.958239,-64.183033
6.964127,-43.117080
9.487850,-47.175842
54.577104,-69.946404
17.685671,-55.295435
18.442748,-55.849749
25.148059,-59.878393
27.450878,-61.036032
30.315531,-62.303595
35.318616,-64.318960
36.684785,-64.781577
88.439748,-76.235053
16.351070,-54.238336
16.504289,-54.390634
17.605905,-55.204239
17.690339,-55.288279
23.225682,-58.850301
24.095900,-59.310743
25.544616,-60.053220
33.093308,-63.425677
41.045478,-66.231115
67.199882,-72.695630
87.904324,-76.194653
90.400092,-76.560506
101.231814,-78.030459
102.002368,-78.133223
20.718013,-57.358284
23.356005,-58.925241
34.663276,-64.068722
49.003858,-68.585168
51.911856,-69.336838
55.564051,-70.188780
59.748670,-71.168031
67.251320,-72.708458
69.814248,-73.196430
73.972241,-73.948719
75.884049,-74.279063
78.642400,-74.741460
79.554934,-74.898256
87.421331,-76.126664
109.004567,-78.968778
7.021170,-43.239454
14.315536,-52.551301
20.556958,-57.261948
55.097420,-70.068541
68.414485,-72.931568
71.826137,-73.565189
79.202510,-74.839294
87.704879,-76.166186
89.317002,-76.405148
92.659773,-76.883600
93.877033,-77.018030
93.699370,-77.028114
95.439929,-77.266489
99.493217,-77.810689
107.345667,-78.800448
7.871804,-44.747140
18.832186,-56.113233
20.971507,-57.497943
22.974019,-58.704876
26.951907,-60.759524
28.619508,-61.570924
33.943806,-63.760851
35.797724,-64.490098
39.186045,-65.667097
87.701450,-76.166226
107.211829,-78.783247
110.905943,-79.224896
121.515896,-80.415112
124.656641,-80.741931
7.270973,-43.683798
11.880224,-50.103605
23.108950,-58.791372
49.316033,-68.625748
72.561626,-73.698284
75.000738,-74.129345
83.224606,-75.484680
90.539887,-76.582067
93.311758,-76.975253
97.176016,-77.503124
97.827205,-77.552125
98.638777,-77.696538
100.771199,-77.973475
103.116411,-78.277142
110.979566,-79.234585
7.855086,-44.745024
11.638336,-49.832630
15.883306,-53.959200
16.330413,-54.225850
20.994948,-57.531546
23.519988,-58.977122
28.218362,-61.345574
31.277984,-62.691771
31.369839,-62.776612
80.103458,-74.971033
99.148585,-77.773780
103.167654,-78.277142
113.461522,-79.529195
117.653142,-79.980539
6.395821,-42.025146
10.599895,-48.642180
20.714440,-57.368395
22.918138,-58.667472
25.201652,-59.917006
28.791216,-61.642333
31.290207,-62.739771
34.014908,-63.805722
39.034068,-65.620974
50.013021,-68.847998
68.034921,-72.858136
72.827015,-73.744894
82.382579,-75.351404
94.356371,-77.105429
88.800008,-76.291458
94.557413,-77.114408
97.768677,-77.546961
108.795971,-78.946271
10.626358,-48.664486
14.375714,-52.610008
31.885577,-62.985568
57.431130,-70.610134
81.942938,-75.283167
83.306727,-75.497976
88.932989,-76.308507
92.354086,-76.841425
100.295385,-77.915313
102.468571,-78.195400
105.760938,-78.607156
106.672569,-78.718261
108.192899,-78.901465
112.623210,-79.426318
120.468235,-80.303638
6.118277,-41.423618
11.037413,-49.153354
17.853987,-55.425897
20.266209,-57.079273
26.724984,-60.673078
29.367879,-61.915490
31.631044,-62.859643
37.223320,-65.003303
37.727169,-65.148991
51.778915,-69.300461
68.982071,-73.037755
74.322704,-74.009895
83.316969,-75.497976
92.803598,-76.891190
10.108273,-48.025623
10.396725,-48.376063
11.125051,-49.250810
14.868528,-53.016932
15.685434,-53.731470
20.979406,-57.531546
20.970989,-57.499817
27.684053,-61.110103
28.594561,-61.566672
61.424046,-71.525753
77.910595,-74.623952
83.848826,-75.580976
92.294094,-76.831439
103.926840,-78.366010
13.391657,-51.634594
14.883808,-53.016932
14.846260,-53.015638
17.895498,-55.447720
21.825607,-58.025453
22.067956,-58.186309
22.615569,-58.465365
30.117589,-62.197095
37.988645,-65.221943
68.559479,-72.957768
85.975501,-75.906471
90.972083,-76.643438
100.215048,-77.903628
103.661681,-78.338327
17.676331,-55.289531
22.468737,-58.421641
31.587668,-62.858672
51.189376,-69.153263
51.744888,-69.294372
57.422377,-70.614922
61.499516,-71.543987
68.618881,-72.970797
71.567575,-73.519286
75.696957,-74.248864
77.564055,-74.564389
80.240400,-75.003777
81.314849,-75.182997
89.169189,-76.384277
108.739798,-78.937973
8.462009,-45.684171
14.396503,-52.619102
17.510460,-55.177428
58.294364,-70.805440
67.399577,-72.738054
68.452443,-72.939689
77.748914,-74.599006
85.761035,-75.875821
87.863400,-76.192295
91.213590,-76.679406
92.269169,-76.828316
94.020679,-77.071730
94.987353,-77.171103
98.041749,-77.620117
105.881938,-78.622398
8.818698,-46.219467
9.961730,-47.807556
22.269985,-58.309588
52.287019,-69.385856
73.886181,-73.934079
73.953091,-73.946070
84.125368,-75.625018
91.168590,-76.672426
94.213092,-77.100563
97.727407,-77.540244
98.068200,-77.622357
99.515957,-77.812141
101.611355,-78.082008
104.020024,-78.390813
111.871706,-79.338900
52.738386,-69.496525
58.214664,-70.792669
58.886371,-70.933090
59.435643,-71.055533
92.820811,-76.893477
96.393555,-77.383402
104.678933,-78.460196
105.013387,-78.506618
113.166793,-79.477973
119.079174,-80.144620
120.366777,-80.279607
124.843237,-80.753226
126.167374,-80.898860
129.794546,-81.257857
5.999847,-41.193797
10.183436,-48.123798
20.297969,-57.105649
20.544368,-57.251094
24.812757,-59.714851
28.449301,-61.486286
30.880768,-62.569653
33.684553,-63.677801
38.611069,-65.480166
52.145164,-69.391435
66.965428,-72.651138
74.167086,-73.982045
81.382139,-75.191756
96.504709,-77.397868
7.704006,-44.436134
7.970745,-44.877160
16.733792,-54.542911
20.970770,-57.498504
23.506306,-58.973436
26.925847,-60.752476
28.227713,-61.355928
28.453602,-61.486286
32.413964,-63.178115
78.310206,-74.687973
91.679886,-76.743729
99.710481,-77.837033
105.895069,-78.622154
124.938815,-80.762669
89.456600,-76.389105
95.795003,-77.285651
97.667866,-77.534444
108.582664,-78.921391
6.136533,-41.468059
12.771602,-51.059944
18.648227,-55.999903
22.196713,-58.266419
28.425267,-61.479057
31.379131,-62.779293
33.076589,-63.444419
38.905031,-65.551855
39.224498,-65.686198
8.712612,-46.072881
14.438019,-52.667484
28.772340,-61.647303
60.327084,-71.250330
89.635316,-76.412491
9.663789,-47.389053
11.623047,-49.804027
13.435945,-51.724092
18.911359,-56.138081
18.725594,-56.046855
19.407322,-56.503324
21.135682,-57.627717
26.331066,-60.448593
34.116157,-63.822631
69.969292,-73.223778
83.942410,-75.595506
91.741198,-76.753642
98.314174,-77.654773
106.784220,-78.722935
14.667098,-52.854395
21.761160,-58.005892
28.469309,-61.504154
51.426676,-69.213484
53.261678,-69.669635
59.442198,-71.065146
63.196919,-71.898160
70.039132,-73.237783
73.267063,-73.824595
77.371041,-74.533375
79.197827,-74.835489
81.801664,-75.254421
83.019599,-75.452978
90.864065,-76.629286
108.552984,-78.915513
10.422391,-48.399816
14.458869,-52.674794
14.502932,-52.720954
61.536111,-71.509913
64.891888,-72.243852
66.229801,-72.510107
76.201251,-74.337185
83.731954,-75.564414
86.315740,-75.960881
89.672793,-76.457595
90.745102,-76.611472
92.511263,-76.861021
96.304743,-77.352444
96.497248,-77.413311
104.327240,-78.429747
8.092654,-45.077343
10.861613,-48.943905
21.600397,-57.915656
55.262563,-70.108183
72.928218,-73.765374
75.269863,-74.176823
85.144450,-75.782796
92.018390,-76.794427
95.232686,-77.241614
97.631956,-77.526996
99.078861,-77.756659
100.511427,-77.942486
102.571926,-78.205219
105.041266,-78.518880
112.883556,-79.456935
7.911644,-44.788195
15.611140,-53.639880
24.557717,-59.541619
27.603408,-61.073025
31.138617,-62.636573
31.592971,-62.824146
33.364698,-63.552789
33.789583,-63.707300
39.812169,-65.852698
82.724591,-75.400131
91.650032,-76.737712
102.947621,-78.251644
105.680525,-78.594364
132.111640,-81.487114
90.350559,-76.519707
97.562585,-77.520623
97.271627,-77.486170
108.441379,-78.904574
57.219322,-70.559705
61.395755,-71.483969
63.269195,-71.869141
64.321695,-72.085946
92.989891,-76.914619
99.622462,-77.811198
107.290639,-78.779733
110.078168,-79.117044
115.584846,-79.751992
121.157248,-80.368688
122.967043,-80.556730
127.622190,-81.038801
128.119067,-81.097616
132.696353,-81.544781
7.012761,-43.229582
14.487600,-52.711644
25.602440,-60.125640
7.048740,-43.286500
14.663720,-52.860682
20.444375,-57.198244
24.232145,-59.409107
30.246906,-62.289007
63.266634,-71.869141
33.484635,-63.624920
34.652171,-64.051905
40.219255,-65.985996
41.321756,-66.364454
90.572490,-76.550018
7.106438,-43.406877
9.672725,-47.450692
17.563138,-55.216785
19.787251,-56.772175
24.336194,-59.460271
28.031465,-61.291428
30.379425,-62.355612
33.281208,-63.518995
38.093490,-65.303670
55.145581,-70.121102
65.053309,-72.274140
76.293922,-74.350897
79.547976,-74.895125
99.729497,-77.825243
6.096183,-41.396695
8.852960,-46.272478
13.062617,-51.358274
15.269264,-53.355125
17.571776,-55.216785
20.563958,-57.270057
20.892947,-57.477290
22.554231,-58.433608
30.245070,-62.254952
71.558515,-73.516890
81.963812,-75.285433
92.797062,-76.903093
96.432344,-77.403526
110.261769,-79.138409
11.574350,-49.775227
12.793239,-51.073596
14.503269,-52.716567
61.141707,-71.467776
64.815110,-72.185546
64.903578,-72.246188
74.551483,-74.051686
81.764627,-75.254648
84.665975,-75.709159
88.030465,-76.216547
89.121341,-76.376044
90.906733,-76.632905
94.851057,-77.188818
97.858920,-77.563367
102.672563,-78.221164
6.561034,-42.339964
13.306311,-51.588969
21.102788,-57.607680
58.268128,-70.797404
71.946387,-73.587495
76.733278,-74.426514
86.296346,-75.956819
93.168343,-76.955251
96.385218,-77.397395
97.513718,-77.512543
100.220685,-77.905096
101.636047,-78.086684
103.661498,-78.342220
106.196216,-78.660462
114.030821,-79.587854
4.967132,-38.727750
9.246449,-46.819016
10.118671,-48.025623
11.626577,-49.832630
16.725557,-54.536803
18.790828,-56.093391
19.693460,-56.704108
24.530272,-59.525412
25.083348,-59.854560
75.419218,-74.200731
84.247456,-75.643197
96.450040,-77.405572
98.753421,-77.713150
116.255902,-79.826502
7.699424,-44.422477
9.246627,-46.819014
13.851238,-52.086948
15.691024,-53.731425
15.585241,-53.612496
16.319089,-54.225752
20.934552,-57.484331
24.231889,-59.401416
31.111117,-62.653989
79.572177,-74.897944
87.529213,-76.140663
100.345811,-77.920728
101.974752,-78.131047
123.773220,-80.641029
91.497893,-76.685634
97.446145,-77.505607
98.993325,-77.716260
108.363650,-78.895578
6.037772,-41.276999
14.513791,-52.736124
22.367737,-58.366871
66.241463,-72.468701
72.260564,-73.644961
78.182029,-74.671362
87.593099,-76.152139
91.777855,-76.723158
94.670252,-77.164358
97.707585,-77.575795
101.016793,-78.009445
101.968699,-78.130864
103.525595,-78.327035
107.869353,-78.864642
115.688433,-79.776365
8.611680,-45.907225
16.695741,-54.552622
23.056485,-58.762472
26.370785,-60.511220
32.187792,-63.100143
35.684391,-64.453975
36.357151,-64.678897
41.670163,-66.448989
43.514765,-67.038274
50.469483,-68.966210
57.817916,-70.736620
71.324168,-73.472964
72.274949,-73.644961
93.193693,-76.941276
9.001366,-46.473947
20.826306,-57.432429
22.056154,-58.175460
50.394893,-68.949975
57.133966,-70.584553
63.906764,-72.005819
66.474524,-72.557375
73.419546,-73.852161
76.548452,-74.395792
80.605027,-75.067352
82.357944,-75.345868
84.835525,-75.729688
86.311470,-75.959910
94.141240,-77.091191
108.369303,-78.894352
8.859532,-46.289323
14.527091,-52.738270
15.494802,-53.574851
57.202592,-70.600152
63.434683,-71.947883
68.120965,-72.834790
72.807278,-73.743200
79.877193,-74.950551
82.921768,-75.437910
86.295431,-75.957072
87.407725,-76.122875
89.217675,-76.388237
93.110137,-76.947457
99.671206,-77.803690
100.924602,-77.997436
6.020171,-41.214934
16.065156,-54.051081
20.739235,-57.384310
61.297191,-71.457370
70.977105,-73.411663
78.259947,-74.684014
87.558148,-76.146679
94.588271,-77.152881
97.393016,-77.496838
97.647673,-77.567596
101.471868,-78.067403
102.869212,-78.244493
104.860434,-78.492756
107.461126,-78.815318
115.289439,-79.731418
61.764860,-71.554022
64.864056,-72.197024
67.763621,-72.761847
69.298451,-73.056208
93.324517,-76.958619
102.870758,-78.227682
110.027973,-79.106454
115.852243,-79.780005
118.127465,-80.034136
123.365815,-80.602886
125.677687,-80.839496
130.200809,-81.306565
130.501361,-81.328169
135.696370,-81.834812
9.272152,-46.896042
9.653173,-47.401418
16.342662,-54.278709
19.386702,-56.503917
23.960222,-59.257129
27.700920,-61.137284
29.988173,-62.184961
32.961597,-63.394079
37.689599,-65.163479
57.975447,-70.773648
62.817500,-71.819019
77.342919,-74.529313
78.582050,-74.736307
102.979133,-78.241400
3.094757,-32.624562
7.085934,-43.378644
10.164441,-48.059265
14.568930,-52.778290
16.350918,-54.278709
16.999410,-54.749045
21.855431,-58.064307
24.502412,-59.509873
24.769008,-59.689601
74.289601,-74.003794
79.160066,-74.831316
93.685248,-77.026420
94.916154,-77.196448
116.057721,-79.802777
92.919554,-76.888047
97.322849,-77.489513
100.968488,-77.975317
108.346417,-78.894025
10.576997,-48.595195
18.859543,-56.140110
26.270689,-60.458146
28.616805,-61.575028
34.248348,-63.909228
37.986436,-65.266846
38.190466,-65.321570
43.255580,-66.937720
45.811286,-67.707016
6.481458,-42.206318
14.518486,-52.738534
19.081735,-56.295846
93.257743,-76.933087
6.737588,-42.713344
14.522628,-52.736677
18.478040,-55.873240
53.083918,-69.626007
61.837326,-71.615059
70.976677,-73.410954
71.464642,-73.459985
78.090881,-74.655405
81.091164,-75.146645
